,Week,Team,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff
1211,11/18/00,Virginia,24.0,44,231,17,7,149,0,0,No Carolina State,17.0,37,137,46,25,266,1,0,7.0,7,94,-29,-18,-117,-1,0
1212,11/18/00,Washington,51.0,53,336,21,11,190,0,1,Washington State,3.0,28,88,28,12,122,1,0,48.0,25,248,-7,-1,68,-1,1
1213,11/18/00,Washington State,3.0,28,88,28,12,122,1,0,Washington,51.0,53,336,21,11,190,0,1,-48.0,-25,-248,7,1,-68,1,-1
1214,11/18/00,Wake Forest,49.0,53,305,24,16,272,0,2,Navy,26.0,55,292,23,12,142,1,1,23.0,-2,13,1,4,130,-1,1
1215,11/18/00,Western Michigan,28.0,51,191,30,17,223,1,1,Eastern Michigan,0.0,27,35,34,15,140,3,1,28.0,24,156,-4,2,83,-2,0
1216,11/18/00,West Virginia,42.0,46,79,25,13,316,0,2,East Carolina,24.0,32,1,42,26,313,1,1,18.0,14,78,-17,-13,3,-1,1
1217,11/18/00,Wyoming,13.0,39,152,30,14,138,3,1,Colorado State,37.0,33,74,26,17,216,0,2,-24.0,6,78,4,-3,-78,3,-1
1218,11/25/00,Arizona,17.0,50,195,31,16,176,1,2,Arizona State,30.0,31,75,35,15,189,0,0,-13.0,19,120,-4,1,-13,1,2
1219,11/25/00,Arkansas,14.0,47,139,28,15,114,0,0,Louisiana State,3.0,27,84,27,6,65,2,1,11.0,20,55,1,9,49,-2,-1
1220,11/25/00,Arizona State,30.0,31,75,35,15,189,0,0,Arizona,17.0,50,195,31,16,176,1,2,13.0,-19,-120,4,-1,13,-1,-2
1221,11/25/00,Boston College,6.0,42,176,29,12,122,1,0,Miami-Florida,52.0,41,244,28,18,255,1,1,-46.0,1,-68,1,-6,-133,0,-1
1222,11/25/00,Bowling Green,17.0,30,81,31,14,136,2,2,Toledo,51.0,47,275,23,11,174,1,0,-34.0,-17,-194,8,3,-38,1,2
1223,11/25/00,Brigham Young,34.0,42,100,29,16,284,1,0,Utah,27.0,30,70,34,16,252,1,1,7.0,12,30,-5,0,32,0,-1
1224,11/25/00,Colorado,32.0,43,197,41,25,254,2,0,Nebraska,34.0,48,296,17,11,139,0,3,-2.0,-5,-99,24,14,115,2,-3
1225,11/25/00,East Carolina,14.0,43,155,20,5,55,2,0,Southern Miss,9.0,45,110,40,18,261,1,2,5.0,-2,45,-20,-13,-206,1,-2
1226,11/25/00,Fresno State,37.0,43,135,25,15,244,0,0,San Jose State,6.0,26,50,40,16,232,3,1,31.0,17,85,-15,-1,12,-3,-1
1227,11/25/00,Georgia,15.0,18,26,63,37,435,2,1,Georgia Tech,27.0,34,140,35,20,222,2,0,-12.0,-16,-114,28,17,213,0,1
1228,11/25/00,Georgia Tech,27.0,34,140,35,20,222,2,0,Georgia,15.0,18,26,63,37,435,2,1,12.0,16,114,-28,-17,-213,0,-1
1229,11/25/00,Hawaii,18.0,14,42,56,24,361,2,0,Wisconsin,34.0,64,263,21,12,207,2,1,-16.0,-50,-221,35,12,154,0,-1
1230,11/25/00,Louisiana State,3.0,27,84,27,6,65,2,1,Arkansas,14.0,47,139,28,15,114,0,0,-11.0,-20,-55,-1,-9,-49,2,1
1231,11/25/00,Miami-Florida,52.0,41,244,28,18,255,1,1,Boston College,6.0,42,176,29,12,122,1,0,46.0,-1,68,-1,6,133,0,1
1232,11/25/00,Mississippi,45.0,44,230,23,11,147,1,0,Mississippi State,30.0,40,184,26,13,184,1,1,15.0,4,46,-3,-2,-37,0,-1
1233,11/25/00,Mississippi State,30.0,40,184,26,13,184,1,1,Mississippi,45.0,44,230,23,11,147,1,0,-15.0,-4,-46,3,2,37,0,1
1234,11/25/00,No Carolina State,32.0,37,143,30,14,139,0,3,Wake Forest,14.0,39,164,27,14,126,1,4,18.0,-2,-21,3,0,13,-1,-1
1235,11/25/00,Notre Dame,38.0,62,246,15,9,142,0,0,Southern Cal,21.0,30,78,35,17,251,2,1,17.0,32,168,-20,-8,-109,-2,-1
1236,11/25/00,Nebraska,34.0,48,296,17,11,139,0,3,Colorado,32.0,43,197,41,25,254,2,0,2.0,5,99,-24,-14,-115,-2,3
1237,11/25/00,Nevada-Reno,3.0,24,17,33,13,153,1,1,Tulsa,38.0,54,273,22,14,157,1,1,-35.0,-30,-256,11,-1,-4,0,0
1238,11/25/00,Oklahoma,12.0,34,155,36,19,154,2,0,Oklahoma State,7.0,38,173,20,9,102,2,0,5.0,-4,-18,16,10,52,0,0
1239,11/25/00,Oklahoma State,7.0,38,173,20,9,102,2,0,Oklahoma,12.0,34,155,36,19,154,2,0,-5.0,4,18,-16,-10,-52,0,0
1240,11/25/00,Pittsburgh,38.0,46,275,27,11,229,4,0,West Virginia,28.0,26,49,45,21,343,0,1,10.0,20,226,-18,-10,-114,4,-1
1241,11/25/00,Rutgers,21.0,42,177,36,17,200,1,2,Syracuse,49.0,54,339,20,11,180,1,1,-28.0,-12,-162,16,6,20,0,1
1242,11/25/00,Southern Cal,21.0,30,78,35,17,251,2,1,Notre Dame,38.0,62,246,15,9,142,0,0,-17.0,-32,-168,20,8,109,2,1
1243,11/25/00,San Diego State,24.0,32,90,32,17,328,1,0,Nevada-Las Vegas,31.0,39,91,31,19,277,0,0,-7.0,-7,-1,1,-2,51,1,0
1244,11/25/00,San Jose State,6.0,26,50,40,16,232,3,1,Fresno State,37.0,43,135,25,15,244,0,0,-31.0,-17,-85,15,1,-12,3,1
1245,11/25/00,Southern Miss,9.0,47,132,38,16,239,1,2,East Carolina,14.0,43,155,20,5,55,2,0,-5.0,4,-23,18,11,184,-1,2
1246,11/25/00,Southern Methodist,7.0,32,27,31,11,119,1,1,Texas Christian,62.0,48,307,20,13,251,1,0,-55.0,-16,-280,11,-2,-132,0,1
1247,11/25/00,Syracuse,49.0,54,339,20,11,180,1,1,Rutgers,21.0,42,177,36,17,200,1,2,28.0,12,162,-16,-6,-20,0,-1
1248,11/25/00,Texas Christian,62.0,48,307,20,13,251,1,0,Southern Methodist,7.0,32,27,31,11,119,1,1,55.0,16,280,-11,2,132,0,-1
1249,11/25/00,Tennessee,28.0,46,196,30,14,158,2,1,Vanderbilt,26.0,25,57,46,21,258,1,0,2.0,21,139,-16,-7,-100,1,1
1250,11/25/00,Texas,43.0,35,109,24,16,383,0,0,Texas A & M,17.0,28,81,43,25,290,2,2,26.0,7,28,-19,-9,93,-2,-2
1251,11/25/00,Toledo,51.0,47,275,23,11,174,1,0,Bowling Green,17.0,30,81,31,14,136,2,2,34.0,17,194,-8,-3,38,-1,-2
1252,11/25/00,Tulsa,38.0,54,273,22,14,157,1,1,Nevada-Reno,3.0,24,17,33,13,153,1,1,35.0,30,256,-11,1,4,0,0
1253,11/25/00,Texas A & M,17.0,28,81,43,25,290,2,2,Texas,43.0,35,109,24,16,383,0,0,-26.0,-7,-28,19,9,-93,2,2
1254,11/25/00,Nevada-Las Vegas,31.0,39,91,31,19,277,0,0,San Diego State,24.0,32,90,32,17,328,1,0,7.0,7,1,-1,2,-51,-1,0
1255,11/25/00,Utah,27.0,30,70,34,16,252,1,1,Brigham Young,34.0,42,100,29,16,284,1,0,-7.0,-12,-30,5,0,-32,0,1
1256,11/25/00,Vanderbilt,26.0,25,57,46,21,258,1,0,Tennessee,28.0,46,196,30,14,158,2,1,-2.0,-21,-139,16,7,100,-1,-1
1257,11/25/00,Virginia,21.0,34,171,24,9,157,0,1,Virginia Tech,42.0,53,259,25,16,202,0,1,-21.0,-19,-88,-1,-7,-45,0,0
1258,11/25/00,Virginia Tech,42.0,53,259,25,16,202,0,1,Virginia,21.0,34,171,24,9,157,0,1,21.0,19,88,1,7,45,0,0
1259,11/25/00,Wake Forest,14.0,39,164,27,14,126,1,4,No Carolina State,32.0,37,143,30,14,139,0,3,-18.0,2,21,-3,0,-13,1,1
1260,11/25/00,Wisconsin,34.0,64,263,21,12,207,2,1,Hawaii,18.0,14,42,56,24,361,2,0,16.0,50,221,-35,-12,-154,0,1
1261,11/25/00,West Virginia,28.0,26,49,45,21,343,0,1,Pittsburgh,38.0,46,275,27,11,229,4,0,-10.0,-20,-226,18,10,114,-4,1
1262,12/02/2000,Army,28.0,27,153,31,13,145,2,3,Navy,30.0,70,300,13,7,88,0,2,-2.0,-43,-147,18,6,57,2,1
1263,12/02/2000,Auburn,6.0,28,120,43,23,208,2,2,Florida,28.0,35,191,26,17,238,1,2,-22.0,-7,-71,17,6,-30,1,0
1264,12/02/2000,Florida,28.0,35,191,26,17,238,1,2,Auburn,6.0,28,120,43,23,208,2,2,22.0,7,71,-17,-6,30,-1,0
1265,12/02/2000,Hawaii,32.0,15,37,50,26,353,2,0,Nevada-Las Vegas,34.0,62,431,25,10,124,1,3,-2.0,-47,-394,25,16,229,1,-3
1266,12/02/2000,Kansas State,24.0,38,133,28,12,106,0,1,Oklahoma,27.0,28,99,44,24,220,3,0,-3.0,10,34,-16,-12,-114,-3,1
1267,12/02/2000,Marshall,19.0,31,70,45,29,358,0,1,Western Michigan,14.0,32,86,34,23,264,1,1,5.0,-1,-16,11,6,94,-1,0
1268,12/02/2000,Navy,30.0,70,300,13,7,88,0,2,Army,28.0,27,153,31,13,145,2,3,2.0,43,147,-18,-6,-57,-2,-1
1269,12/02/2000,Oklahoma,27.0,28,99,44,24,220,3,0,Kansas State,24.0,38,133,28,12,106,0,1,3.0,-10,-34,16,12,114,3,-1
1270,12/02/2000,Nevada-Las Vegas,34.0,62,431,25,10,124,1,3,Hawaii,32.0,15,37,50,26,353,2,0,2.0,47,394,-25,-16,-229,-1,3
1271,12/02/2000,Western Michigan,14.0,32,86,34,23,264,1,1,Marshall,19.0,31,70,45,29,358,0,1,-5.0,1,16,-11,-6,-94,1,0
