,Unnamed: 0,Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line ,ScoreDiff,RushAttDiff,RushYdsDiff,PassAttDiff,PassCompDiff,PassYdsDiff,PassIntDiff,FumblesDiff,season
650,650,10/11/2008,Buffalo,28,38,158,35,18,164,1,0,Western Michigan,34,17,52,63,42,345,1,2,H,1,-6,21,106,-28,-24,-181,0,-2,2008
651,651,10/11/2008,Central Michigan,24,40,55,25,17,242,0,1,Temple,14,34,138,32,15,163,3,1,H,7.5,10,6,-83,-7,2,79,-3,0,2008
652,652,10/11/2008,Cincinnati,13,31,97,29,21,239,0,0,Rutgers,10,29,62,36,20,192,0,0,H,7,3,2,35,-7,1,47,0,0,2008
653,653,10/11/2008,Colorado,14,37,86,30,13,147,2,0,Kansas,30,40,151,34,27,256,0,0,V,-14,-16,-3,-65,-4,-14,-109,2,0,2008
654,654,10/11/2008,Colorado State,7,28,11,35,17,188,2,1,Texas Christian,13,46,151,26,16,166,1,1,H,-15,-6,-18,-140,9,1,22,1,0,2008
655,655,10/11/2008,East Carolina,20,41,89,28,12,196,0,2,Virginia,35,33,202,34,26,228,2,0,V,6.5,-15,8,-113,-6,-14,-32,-2,2,2008
656,656,10/11/2008,Eastern Michigan,13,29,117,30,12,138,0,0,Army,17,59,341,3,0,0,0,2,V,-1,-4,-30,-224,27,12,138,0,-2,2008
657,657,10/11/2008,Florida,51,41,265,21,14,210,0,1,Louisiana State,21,26,80,41,25,241,2,1,H,6,30,15,185,-20,-11,-31,-2,0,2008
658,658,10/11/2008,Florida Intl,31,42,112,29,13,223,1,2,Middle Tennessee,21,41,171,27,14,72,3,0,H,2,10,1,-59,2,-1,151,-2,2,2008
659,659,10/11/2008,Fresno State,45,38,318,23,14,125,0,1,Idaho,32,39,215,39,22,237,0,2,H,34.5,13,-1,103,-16,-8,-112,0,-1,2008
660,660,10/11/2008,Georgia,26,45,148,36,25,310,2,0,Tennessee,14,15,1,30,13,208,0,0,H,12.5,12,30,147,6,12,102,2,0,2008
661,661,10/11/2008,Georgia Tech,10,47,79,11,3,120,1,2,Gardner-Webb,7,44,74,24,14,153,1,0,H, ,3,3,5,-13,-11,-33,0,2,2008
662,662,10/11/2008,Hawaii,24,40,177,26,14,224,1,0,Louisiana Tech,14,37,191,38,15,167,2,2,H,7.5,10,3,-14,-12,-1,57,-1,-2,2008
663,663,10/11/2008,Idaho,32,39,215,39,22,237,0,2,Fresno State,45,38,318,23,14,125,0,1,V,-34.5,-13,1,-103,16,8,112,0,1,2008
664,664,10/11/2008,Illinois,20,33,88,42,26,462,1,2,Minnesota,27,34,116,27,19,196,0,1,H,12,-7,-1,-28,15,7,266,1,1,2008
665,665,10/11/2008,Indiana,9,28,95,36,22,191,1,1,Iowa,45,51,227,22,13,195,0,0,H,-5,-36,-23,-132,14,9,-4,1,1,2008
666,666,10/11/2008,Iowa,45,51,227,22,13,195,0,0,Indiana,9,28,95,36,22,191,1,1,V,5,36,23,132,-14,-9,4,-1,-1,2008
667,667,10/11/2008,Iowa State,10,18,81,41,21,176,1,0,Baylor,38,50,147,26,22,288,0,0,V,-4.5,-28,-32,-66,15,-1,-112,1,0,2008
668,668,10/11/2008,Kansas,30,40,151,34,27,256,0,0,Colorado,14,37,86,30,13,147,2,0,H,14,16,3,65,4,14,109,-2,0,2008
669,669,10/11/2008,Kansas State,44,47,215,26,21,234,0,1,Texas A+M,30,33,125,41,29,419,0,1,V,3.5,14,14,90,-15,-8,-185,0,0,2008
670,670,10/11/2008,Kent State,19,37,192,25,15,200,2,1,Ohio,26,46,176,26,16,203,1,1,H,-1,-7,-9,16,-1,-1,-3,1,0,2008
671,671,10/11/2008,Kentucky,17,22,62,44,24,156,2,0,South Carolina,24,34,74,37,19,274,2,2,H,-3,-7,-12,-12,7,5,-118,0,-2,2008
672,672,10/11/2008,Louisiana State,21,26,80,41,25,241,2,1,Florida,51,41,265,21,14,210,0,1,V,-6,-30,-15,-185,20,11,31,2,0,2008
673,673,10/11/2008,Louisiana Tech,14,37,191,38,15,167,2,2,Hawaii,24,40,177,26,14,224,1,0,V,-7.5,-10,-3,14,12,1,-57,1,2,2008
674,674,10/11/2008,Miami-Florida,20,43,128,25,12,88,3,0,U-C-F,14,26,33,37,11,74,0,1,H,17,6,17,95,-12,1,14,3,-1,2008
675,675,10/11/2008,Miami-Ohio,13,25,110,23,14,115,0,0,Northern Illinois,17,27,184,17,9,77,0,0,V,-11,-4,-2,-74,6,5,38,0,0,2008
676,676,10/11/2008,Michigan,10,39,170,27,15,120,3,0,Toledo,13,22,70,50,33,257,0,1,H,16.5,-3,17,100,-23,-18,-137,3,-1,2008
677,677,10/11/2008,Michigan State,37,43,128,20,14,169,0,0,Northwestern,20,32,176,61,34,283,2,1,V,1.5,17,11,-48,-41,-20,-114,-2,-1,2008
678,678,10/11/2008,Middle Tennessee,21,41,171,27,14,72,3,0,Florida Intl,31,42,112,29,13,223,1,2,V,-2,-10,-1,59,-2,1,-151,2,-2,2008
679,679,10/11/2008,Minnesota,27,34,116,27,19,196,0,1,Illinois,20,33,88,42,26,462,1,2,V,-12,7,1,28,-15,-7,-266,-1,-1,2008
680,680,10/11/2008,Mississippi State,17,50,166,22,12,81,0,0,Vanderbilt,14,26,45,20,8,62,2,0,H,-2,3,24,121,2,4,19,-2,0,2008
681,681,10/11/2008,Missouri,23,18,64,52,39,390,3,0,Oklahoma State,28,43,184,29,20,218,1,2,H,14,-5,-25,-120,23,19,172,2,-2,2008
682,682,10/11/2008,Nebraska,31,34,111,46,38,360,1,0,Texas Tech,37,23,137,25,20,284,0,0,V,-20.5,-6,11,-26,21,18,76,1,0,2008
683,683,10/11/2008,Nevada-Reno,45,42,313,26,15,194,1,2,New Mexico State,48,36,104,47,28,409,1,0,H,19.5,-3,6,209,-21,-13,-215,0,2,2008
684,684,10/11/2008,New Mexico,3,50,130,22,13,155,1,1,Brigham Young,21,28,124,34,22,258,0,0,V,-23.5,-18,22,6,-12,-9,-103,1,1,2008
685,685,10/11/2008,New Mexico State,48,36,104,47,28,409,1,0,Nevada-Reno,45,42,313,26,15,194,1,2,V,-19.5,3,-6,-209,21,13,215,0,-2,2008
686,686,10/11/2008,North Carolina,29,32,121,32,18,201,0,0,Notre Dame,24,30,89,48,31,383,2,3,H,8.5,5,2,32,-16,-13,-182,-2,-3,2008
687,687,10/11/2008,North Texas,30,34,167,45,29,361,1,2,UL-Lafayette,59,47,338,21,15,252,1,1,H,-21.5,-29,-13,-171,24,14,109,0,1,2008
688,688,10/11/2008,Northern Illinois,17,27,184,17,9,77,0,0,Miami-Ohio,13,25,110,23,14,115,0,0,H,11,4,2,74,-6,-5,-38,0,0,2008
689,689,10/11/2008,Northwestern,20,32,176,61,34,283,2,1,Michigan State,37,43,128,20,14,169,0,0,H,-1.5,-17,-11,48,41,20,114,2,1,2008
690,690,10/11/2008,Notre Dame,24,30,89,48,31,383,2,3,North Carolina,29,32,121,32,18,201,0,0,V,-8.5,-5,-2,-32,16,13,182,2,3,2008
691,691,10/11/2008,Ohio,26,46,176,26,16,203,1,1,Kent State,19,37,192,25,15,200,2,1,V,1,7,9,-16,1,1,3,-1,0,2008
692,692,10/11/2008,Ohio State,16,42,125,14,10,97,0,0,Purdue,3,26,70,51,23,228,1,1,H,18.5,13,16,55,-37,-13,-131,-1,-1,2008
693,693,10/11/2008,Oklahoma,35,26,48,41,28,387,2,0,Texas,45,35,161,35,28,277,0,0,N,6.5,-10,-9,-113,6,0,110,2,0,2008
694,694,10/11/2008,Oklahoma State,28,44,187,28,19,215,1,2,Missouri,23,18,64,52,39,390,3,0,V,-14,5,26,123,-24,-20,-175,-2,2,2008
695,695,10/11/2008,Oregon,31,46,323,19,5,42,0,0,U.C.L.A.,24,37,63,43,27,288,1,0,H,19.5,7,9,260,-24,-22,-246,-1,0,2008
696,696,10/11/2008,Oregon State,66,43,323,26,13,225,4,0,Washington State,13,42,53,17,7,79,0,2,H,30,53,1,270,9,6,146,4,-2,2008
697,697,10/11/2008,Penn State,48,35,106,30,18,271,1,0,Wisconsin,7,40,148,27,11,165,2,2,V,6,41,-5,-42,3,7,106,-1,-2,2008
698,698,10/11/2008,Purdue,3,26,70,51,23,228,1,1,Ohio State,16,42,125,14,10,97,0,0,V,-18.5,-13,-16,-55,37,13,131,1,1,2008
699,699,10/11/2008,Rutgers,10,29,62,36,20,192,0,0,Cincinnati,13,31,97,29,21,239,0,0,V,-7,-3,-2,-35,7,-1,-47,0,0,2008
700,700,10/11/2008,S-M-U,31,28,151,34,19,318,1,0,Tulsa,37,50,321,31,17,281,2,1,H,-24.5,-6,-22,-170,3,2,37,-1,-1,2008
701,701,10/11/2008,San Diego State,10,27,35,38,19,130,2,0,Air Force,35,77,401,7,5,72,0,2,H,-10.5,-25,-50,-366,31,14,58,2,-2,2008
702,702,10/11/2008,San Jose State,30,29,87,47,31,314,1,0,Utah State,7,34,71,30,13,119,2,0,H,13.5,23,-5,16,17,18,195,-1,0,2008
703,703,10/11/2008,South Carolina,24,34,74,37,19,274,2,2,Kentucky,17,22,62,44,24,156,2,0,V,3,7,12,12,-7,-5,118,0,2,2008
704,704,10/11/2008,Southern Cal,28,40,210,29,15,177,3,2,Arizona State,0,36,75,37,15,154,3,1,H,28,28,4,135,-8,0,23,0,1,2008
705,705,10/11/2008,Southern Miss,7,33,88,34,15,160,1,1,Boise State,24,34,184,30,21,170,1,1,H,-10.5,-17,-1,-96,4,-6,-10,0,0,2008
706,706,10/11/2008,Stanford,24,48,286,24,16,152,2,1,Arizona,23,23,77,34,22,259,0,0,H,-7,1,25,209,-10,-6,-107,2,1,2008
707,707,10/11/2008,Syracuse,6,35,139,42,25,207,1,0,West Virginia,17,32,216,20,14,52,0,0,V,-24,-11,3,-77,22,11,155,1,0,2008
708,708,10/11/2008,Temple,14,34,138,32,15,163,3,1,Central Michigan,24,40,55,25,17,242,0,1,V,-7.5,-10,-6,83,7,-2,-79,3,0,2008
709,709,10/11/2008,Tennessee,14,15,1,30,13,208,0,0,Georgia,26,45,148,36,25,310,2,0,V,-12.5,-12,-30,-147,-6,-12,-102,-2,0,2008
710,710,10/11/2008,Texas,45,35,161,35,28,277,0,0,Oklahoma,35,26,48,41,28,387,2,0,N,-6.5,10,9,113,-6,0,-110,-2,0,2008
711,711,10/11/2008,Texas A+M,30,33,125,41,29,419,0,1,Kansas State,44,47,215,26,21,234,0,1,H,-3.5,-14,-14,-90,15,8,185,0,0,2008
712,712,10/11/2008,Texas Christian,13,46,151,26,16,166,1,1,Colorado State,7,28,11,35,17,188,2,1,V,15,6,18,140,-9,-1,-22,-1,0,2008
713,713,10/11/2008,Texas Tech,37,23,137,25,20,284,0,0,Nebraska,31,35,114,45,37,357,1,0,H,20.5,6,-12,23,-20,-17,-73,-1,0,2008
714,714,10/11/2008,Toledo,13,22,70,50,33,257,0,1,Michigan,10,39,170,27,15,120,3,0,V,-16.5,3,-17,-100,23,18,137,-3,1,2008
715,715,10/11/2008,Tulane,21,39,318,22,11,94,0,0,UTEP,24,34,156,32,21,296,0,1,V,-4,-3,5,162,-10,-10,-202,0,-1,2008
716,716,10/11/2008,Tulsa,37,50,321,31,17,281,2,1,S-M-U,31,28,151,34,19,318,1,0,V,24.5,6,22,170,-3,-2,-37,1,1,2008
717,717,10/11/2008,U-C-F,14,27,4,37,11,74,0,1,Miami-Florida,20,43,128,25,12,88,3,0,V,-17,-6,-16,-124,12,-1,-14,-3,1,2008
718,718,10/11/2008,U.C.L.A.,24,37,63,43,27,288,1,0,Oregon,31,46,323,19,5,42,0,0,V,-19.5,-7,-9,-260,24,22,246,1,0,2008
719,719,10/11/2008,UL-Lafayette,59,47,338,21,15,252,1,1,North Texas,30,34,167,45,29,361,1,2,V,21.5,29,13,171,-24,-14,-109,0,-1,2008
720,720,10/11/2008,UL-Monroe,29,26,87,42,23,309,1,2,Arkansas State,37,44,262,16,7,129,0,0,V,-14.5,-8,-18,-175,26,16,180,1,2,2008
721,721,10/11/2008,UTEP,24,34,156,32,21,296,0,1,Tulane,21,39,318,22,11,94,0,0,H,4,3,-5,-162,10,10,202,0,1,2008
722,722,10/11/2008,Utah,40,44,123,20,11,119,0,0,Wyoming,7,44,184,23,10,68,3,2,V,23.5,33,0,-61,-3,1,51,-3,-2,2008
723,723,10/11/2008,Utah State,7,34,71,30,13,119,2,0,San Jose State,30,29,87,47,31,314,1,0,V,-13.5,-23,5,-16,-17,-18,-195,1,0,2008
724,724,10/11/2008,Vanderbilt,14,26,45,20,8,62,2,0,Mississippi State,17,50,166,22,12,81,0,0,V,2,-3,-24,-121,-2,-4,-19,2,0,2008
725,725,10/11/2008,Virginia,35,33,202,34,26,228,2,0,East Carolina,20,41,89,28,12,196,0,2,H,-6.5,15,-8,113,6,14,32,2,-2,2008
726,726,10/11/2008,Washington State,13,42,53,17,7,79,0,2,Oregon State,66,43,323,26,13,225,4,0,V,-30,-53,-1,-270,-9,-6,-146,-4,2,2008
727,727,10/11/2008,West Virginia,17,32,216,20,14,52,0,0,Syracuse,6,35,139,42,25,207,1,0,H,24,11,-3,77,-22,-11,-155,-1,0,2008
728,728,10/11/2008,Western Kentucky,7,34,183,31,19,169,1,2,Ball State,24,40,200,22,14,155,1,0,H,-16.5,-17,-6,-17,9,5,14,0,2,2008
729,729,10/11/2008,Western Michigan,34,17,52,63,42,345,1,2,Buffalo,28,38,158,35,18,164,1,0,V,-1,6,-21,-106,28,24,181,0,2,2008
730,730,10/11/2008,Wisconsin,7,40,148,27,11,165,2,2,Penn State,48,35,106,30,18,271,1,0,H,-6,-41,5,42,-3,-7,-106,1,2,2008
731,731,10/11/2008,Wyoming,7,44,184,23,10,68,3,2,Utah,40,44,123,20,11,119,0,0,H,-23.5,-33,0,61,3,-1,-51,3,2,2008
732,732,10/16/2008,Brigham Young,7,28,23,42,22,274,2,2,Texas Christian,32,52,249,19,12,161,0,1,V,-1.5,-25,-24,-226,23,10,113,2,1,2008
733,733,10/16/2008,Florida State,26,45,138,35,23,254,0,0,No Carolina State,17,22,157,25,13,181,0,0,V,11.5,9,23,-19,10,10,73,0,0,2008
734,734,10/16/2008,No Carolina State,17,22,157,25,13,181,0,0,Florida State,26,45,138,35,23,254,0,0,H,-11.5,-9,-23,19,-10,-10,-73,0,0,2008
735,735,10/16/2008,Texas Christian,32,51,240,19,12,170,0,1,Brigham Young,7,28,23,42,22,274,2,2,H,1.5,25,23,217,-23,-10,-104,-2,-1,2008
736,736,10/17/2008,Boise State,27,31,111,34,25,256,0,2,Hawaii,7,35,56,38,20,232,5,0,H,23.5,20,-4,55,-4,5,24,-5,2,2008
737,737,10/17/2008,Hawaii,7,35,56,38,20,232,5,0,Boise State,27,31,111,34,25,256,0,2,V,-23.5,-20,4,-55,4,-5,-24,5,-2,2008
738,738,10/18/2008,Air Force,29,68,346,7,6,162,0,0,Nevada-Las Vegas,28,35,153,30,19,251,0,0,V,4,1,33,193,-23,-13,-89,0,0,2008
739,739,10/18/2008,Akron,42,42,339,19,11,208,0,1,Eastern Michigan,35,41,182,34,22,258,1,1,V,4.5,7,1,157,-15,-11,-50,-1,0,2008
740,740,10/18/2008,Alabama,24,34,107,25,16,219,1,1,Mississippi,20,34,158,33,17,201,2,1,H,11.5,4,0,-51,-8,-1,18,-1,0,2008
741,741,10/18/2008,Arizona,42,41,179,27,16,225,1,1,California,27,23,110,56,25,315,2,0,H,-3,15,18,69,-29,-9,-90,-1,1,2008
742,742,10/18/2008,Arkansas,20,51,236,29,11,94,2,2,Kentucky,21,28,88,35,19,284,2,2,V,-7,-1,23,148,-6,-8,-190,0,0,2008
743,743,10/18/2008,Arkansas State,23,28,100,40,21,235,1,1,UL-Lafayette,28,51,189,17,10,124,2,0,V,-3,-5,-23,-89,23,11,111,-1,1,2008
744,744,10/18/2008,Army,24,54,320,6,4,52,0,1,Buffalo,27,30,41,35,25,279,0,0,V,-11,-3,24,279,-29,-21,-227,0,1,2008
745,745,10/18/2008,Baylor,6,31,42,27,15,162,0,1,Oklahoma State,34,58,219,20,13,238,0,1,V,-17,-28,-27,-177,7,2,-76,0,0,2008
746,746,10/18/2008,Boston College,28,37,82,32,16,218,3,2,Virginia Tech,23,38,150,27,12,90,1,0,H,3,5,-1,-68,5,4,128,2,2,2008
747,747,10/18/2008,Bowling Green,20,26,80,34,21,224,1,0,Miami-Ohio,27,43,218,24,11,129,0,0,H,9.5,-7,-17,-138,10,10,95,1,0,2008
748,748,10/18/2008,Buffalo,27,30,41,35,25,279,0,0,Army,24,54,320,6,4,52,0,1,H,11,3,-24,-279,29,21,227,0,-1,2008
749,749,10/18/2008,California,27,23,110,56,25,315,2,0,Arizona,42,41,179,27,16,225,1,1,V,3,-15,-18,-69,29,9,90,1,-1,2008
750,750,10/18/2008,Central Michigan,38,41,176,29,21,348,1,0,Western Michigan,28,23,49,53,38,471,0,0,H,-2,10,18,127,-24,-17,-123,1,0,2008
751,751,10/18/2008,Clemson,17,24,51,32,19,198,4,2,Georgia Tech,21,52,207,12,5,91,0,2,H,-2.5,-4,-28,-156,20,14,107,4,0,2008
752,752,10/18/2008,Colorado,14,56,247,26,13,106,1,1,Kansas State,13,23,112,41,20,237,0,2,H,3,1,33,135,-15,-7,-131,1,-1,2008
753,753,10/18/2008,Colorado State,16,31,110,38,22,188,1,0,Utah,49,37,327,27,19,222,1,0,V,-21,-33,-6,-217,11,3,-34,0,0,2008
754,754,10/18/2008,Connecticut,10,36,117,20,14,236,0,0,Rutgers,12,34,76,35,19,218,0,0,V,-3,-2,2,41,-15,-5,18,0,0,2008
755,755,10/18/2008,Duke,31,44,142,34,16,191,0,1,Miami-Florida,49,29,154,36,23,266,3,0,H,-3,-18,15,-12,-2,-7,-75,-3,1,2008
756,756,10/18/2008,East Carolina,30,37,180,24,12,201,0,2,Memphis,10,34,102,23,14,82,1,0,H,8.5,20,3,78,1,-2,119,-1,2,2008
757,757,10/18/2008,Eastern Michigan,35,41,182,34,22,258,1,1,Akron,42,42,339,19,11,208,0,1,H,-4.5,-7,-1,-157,15,11,50,1,0,2008
758,758,10/18/2008,Florida Atlantic,24,44,225,23,15,174,0,1,Western Kentucky,20,41,240,17,9,77,1,0,V,3,4,3,-15,6,6,97,-1,1,2008
759,759,10/18/2008,Florida Intl,23,36,83,34,22,266,1,2,Troy,33,40,137,29,19,255,0,0,V,-12,-10,-4,-54,5,3,11,1,2,2008
760,760,10/18/2008,Georgia,24,40,231,23,13,194,2,0,Vanderbilt,14,26,114,32,16,131,2,0,H,16.5,10,14,117,-9,-3,63,0,0,2008
761,761,10/18/2008,Georgia Tech,21,52,207,12,5,91,0,2,Clemson,17,24,51,32,19,198,4,2,V,2.5,4,28,156,-20,-14,-107,-4,0,2008
762,762,10/18/2008,Houston,44,38,131,37,28,404,1,1,S-M-U,38,23,48,40,29,365,2,1,V,15,6,15,83,-3,-1,39,-1,0,2008
763,763,10/18/2008,Idaho,14,19,15,40,22,224,2,1,Louisiana Tech,46,59,364,22,13,192,0,0,V,-20,-32,-40,-349,18,9,32,2,1,2008
764,764,10/18/2008,Illinois,55,44,292,22,16,271,0,1,Indiana,13,44,141,29,12,172,0,2,H,17.5,42,0,151,-7,4,99,0,-1,2008
765,765,10/18/2008,Indiana,13,44,141,29,12,172,0,2,Illinois,55,44,292,22,16,271,0,1,V,-17.5,-42,0,-151,7,-4,-99,0,1,2008
766,766,10/18/2008,Iowa,38,34,254,20,12,121,0,0,Wisconsin,16,34,158,41,21,251,3,0,H,5,22,0,96,-21,-9,-130,-3,0,2008
767,767,10/18/2008,Iowa State,7,25,105,29,16,113,0,2,Nebraska,35,41,220,37,27,328,0,3,H,-7.5,-28,-16,-115,-8,-11,-215,0,-1,2008
768,768,10/18/2008,Kansas,31,30,134,42,25,357,2,0,Oklahoma,45,43,206,54,36,468,0,0,V,-19.5,-14,-13,-72,-12,-11,-111,2,0,2008
769,769,10/18/2008,Kansas State,13,23,112,41,20,237,0,2,Colorado,14,57,247,25,13,106,1,1,V,-3,-1,-34,-135,16,7,131,-1,1,2008
770,770,10/18/2008,Kentucky,21,28,88,35,19,284,2,2,Arkansas,20,51,236,29,11,94,2,2,H,7,1,-23,-148,6,8,190,0,0,2008
771,771,10/18/2008,Louisiana State,24,46,164,29,18,199,1,0,South Carolina,17,31,39,26,14,215,1,2,V,2,7,15,125,3,4,-16,0,-2,2008
772,772,10/18/2008,Louisiana Tech,46,59,364,22,13,192,0,0,Idaho,14,19,15,40,22,224,2,1,H,20,32,40,349,-18,-9,-32,-2,-1,2008
773,773,10/18/2008,Louisville,42,45,247,23,14,144,2,0,Middle Tennessee,23,30,105,38,20,201,0,0,H,14.5,19,15,142,-15,-6,-57,2,0,2008
774,774,10/18/2008,Marshall,21,30,82,28,17,285,1,1,U-A-B,23,47,215,28,15,217,2,1,V,2.5,-2,-17,-133,0,2,68,-1,0,2008
775,775,10/18/2008,Maryland,26,33,140,42,29,330,0,2,Wake Forest,0,33,73,32,15,146,0,0,H,-1,26,0,67,10,14,184,0,2,2008
776,776,10/18/2008,Memphis,10,34,102,23,14,82,1,0,East Carolina,30,37,180,24,12,201,0,2,V,-8.5,-20,-3,-78,-1,2,-119,1,-2,2008
777,777,10/18/2008,Miami-Florida,49,29,154,36,23,266,3,0,Duke,31,44,142,34,16,191,0,1,V,3,18,-15,12,2,7,75,3,-1,2008
778,778,10/18/2008,Miami-Ohio,27,48,253,36,16,163,0,0,Bowling Green,20,36,111,38,23,258,1,0,V,-9.5,7,12,142,-2,-7,-95,-1,0,2008
779,779,10/18/2008,Michigan,17,46,202,22,12,89,0,1,Penn State,46,38,231,33,19,251,0,1,V,-24.5,-29,8,-29,-11,-7,-162,0,0,2008
780,780,10/18/2008,Michigan State,7,21,52,39,23,188,2,3,Ohio State,45,52,216,11,7,116,0,0,H,-3,-38,-31,-164,28,16,72,2,3,2008
781,781,10/18/2008,Middle Tennessee,23,30,105,38,20,201,0,0,Louisville,42,45,247,23,14,144,2,0,V,-14.5,-19,-15,-142,15,6,57,-2,0,2008
782,782,10/18/2008,Mississippi,20,34,158,33,17,201,2,1,Alabama,24,34,107,25,16,219,1,1,V,-11.5,-4,0,51,8,1,-18,1,0,2008
783,783,10/18/2008,Mississippi State,3,30,69,30,13,120,3,0,Tennessee,34,39,139,21,10,136,0,0,V,-9,-31,-9,-70,9,3,-16,3,0,2008
784,784,10/18/2008,Missouri,31,19,30,41,31,318,1,0,Texas,56,40,203,33,30,388,0,0,V,-4.5,-25,-21,-173,8,1,-70,1,0,2008
785,785,10/18/2008,Navy,21,47,194,8,4,57,1,1,Pittsburgh,42,42,244,23,15,255,2,1,H,-3,-21,5,-50,-15,-11,-198,-1,0,2008
786,786,10/18/2008,Nebraska,35,41,220,37,27,328,0,3,Iowa State,7,25,105,29,16,113,0,2,V,7.5,28,16,115,8,11,215,0,1,2008
787,787,10/18/2008,Nevada-Las Vegas,28,35,153,30,19,251,0,0,Air Force,29,68,346,7,6,162,0,0,H,-4,-1,-33,-193,23,13,89,0,0,2008
788,788,10/18/2008,Nevada-Reno,44,42,284,28,14,239,2,2,Utah State,17,37,71,39,19,262,1,1,H,23.5,27,5,213,-11,-5,-23,1,1,2008
789,789,10/18/2008,New Mexico,70,64,428,15,10,137,0,1,San Diego State,7,22,66,39,19,161,1,2,H,17,63,42,362,-24,-9,-24,-1,-1,2008
790,790,10/18/2008,New Mexico State,14,29,35,45,28,249,3,1,San Jose State,31,37,151,18,8,50,3,0,H,-1,-17,-8,-116,27,20,199,0,1,2008
791,791,10/18/2008,North Carolina,13,48,166,26,16,166,2,1,Virginia,16,27,58,38,24,217,0,0,V,4,-3,21,108,-12,-8,-51,2,1,2008
792,792,10/18/2008,North Texas,23,30,101,62,37,362,0,1,UL-Monroe,35,33,244,22,13,217,0,0,V,-16,-12,-3,-143,40,24,145,0,1,2008
793,793,10/18/2008,Northern Illinois,38,55,251,20,14,207,0,0,Toledo,7,27,115,36,22,183,1,2,H,8.5,31,28,136,-16,-8,24,-1,-2,2008
794,794,10/18/2008,Northwestern,48,43,191,34,21,260,1,2,Purdue,26,25,158,51,31,308,3,2,H,4,22,18,33,-17,-10,-48,-2,0,2008
795,795,10/18/2008,Ohio State,45,52,216,11,7,116,0,0,Michigan State,7,21,52,39,23,188,2,3,V,3,38,31,164,-28,-16,-72,-2,-3,2008
796,796,10/18/2008,Oklahoma,45,44,206,53,36,468,0,0,Kansas,31,30,134,42,25,357,2,0,H,19.5,14,14,72,11,11,111,-2,0,2008
797,797,10/18/2008,Oklahoma State,34,58,219,20,13,238,0,1,Baylor,6,31,42,27,15,162,0,1,H,17,28,27,177,-7,-2,76,0,0,2008
798,798,10/18/2008,Oregon State,34,35,230,22,18,191,0,0,Washington,13,28,101,32,17,276,3,1,V,16,21,7,129,-10,1,-85,-3,-1,2008
799,799,10/18/2008,Penn State,46,38,231,33,19,251,0,1,Michigan,17,46,202,22,12,89,0,0,H,24.5,29,-8,29,11,7,162,0,1,2008
800,800,10/18/2008,Pittsburgh,42,42,244,23,15,255,2,1,Navy,21,47,194,8,4,57,1,1,V,3,21,-5,50,15,11,198,1,0,2008
801,801,10/18/2008,Purdue,26,25,158,51,31,308,3,2,Northwestern,48,43,191,34,21,260,1,2,V,-4,-22,-18,-33,17,10,48,2,0,2008
802,802,10/18/2008,Rice,45,32,142,44,30,444,1,0,Southern Miss,40,33,112,62,32,461,0,2,H,1.5,5,-1,30,-18,-2,-17,1,-2,2008
803,803,10/18/2008,Rutgers,12,34,76,35,19,218,0,0,Connecticut,10,36,117,20,14,236,0,0,H,3,2,-2,-41,15,5,-18,0,0,2008
804,804,10/18/2008,S-M-U,38,23,48,40,29,365,2,1,Houston,44,38,131,37,28,404,1,1,H,-15,-6,-15,-83,3,1,-39,1,0,2008
805,805,10/18/2008,San Diego State,7,22,66,39,19,161,1,2,New Mexico,70,63,419,15,10,146,0,1,V,-17,-63,-41,-353,24,9,15,1,1,2008
806,806,10/18/2008,San Jose State,31,37,151,18,8,50,3,0,New Mexico State,14,29,35,45,28,249,3,1,V,1,17,8,116,-27,-20,-199,0,-1,2008
807,807,10/18/2008,South Carolina,17,31,39,26,14,215,1,2,Louisiana State,24,46,164,29,18,199,1,0,H,-2,-7,-15,-125,-3,-4,16,0,2,2008
808,808,10/18/2008,South Florida,45,46,239,26,19,248,0,1,Syracuse,13,27,101,27,11,129,0,1,H,24,32,19,138,-1,8,119,0,0,2008
809,809,10/18/2008,Southern Cal,69,49,362,21,16,263,0,0,Washington State,0,37,88,9,6,28,1,2,V,43,69,12,274,12,10,235,-1,-2,2008
810,810,10/18/2008,Southern Miss,40,33,112,62,32,461,0,2,Rice,45,32,142,44,30,444,1,0,V,-1.5,-5,1,-30,18,2,17,-1,2,2008
811,811,10/18/2008,Stanford,20,44,250,13,5,51,1,2,U.C.L.A.,23,37,86,41,23,285,1,1,V,2.5,-3,7,164,-28,-18,-234,0,1,2008
812,812,10/18/2008,Syracuse,13,27,101,27,11,129,0,1,South Florida,45,46,239,26,19,248,0,1,V,-24,-32,-19,-138,1,-8,-119,0,0,2008
813,813,10/18/2008,Tennessee,34,39,139,21,10,136,0,0,Mississippi State,3,30,69,30,13,120,3,0,H,9,31,9,70,-9,-3,16,-3,0,2008
814,814,10/18/2008,Texas,56,40,203,33,30,388,0,0,Missouri,31,19,30,41,31,318,1,0,H,4.5,25,21,173,-8,-1,70,-1,0,2008
